"","year","site_name","site_code","block","plot","subplot","year_trt","trt","Family","Taxon","live","local_provenance","local_lifeform","local_lifespan","functional_group","N_fixer","ps_path","max_cover"
"211544",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211545",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211546",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"211547",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"211548",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",20
"211549",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",8
"211550",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"211551",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211552",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211553",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211554",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",12
"211555",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Compositae","HYPOCHAERIS RADICATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211556",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211557",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",75
"211558",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",8
"211559",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211560",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",8
"211561",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211562",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Compositae","SCORZONEROIDES AUTUMNALIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211563",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211564",2018,"Slieve Carran","burren.ie",1,3,"D",3,"NK","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",5
"211565",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211566",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211567",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211568",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211569",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"211570",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211571",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",80
"211572",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",5
"211573",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",80
"211574",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211575",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211576",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211577",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",4
"211578",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Compositae","SCORZONEROIDES AUTUMNALIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211579",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211580",2018,"Slieve Carran","burren.ie",1,4,"D",3,"NP","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211581",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211582",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211583",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"211584",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",60
"211585",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"211586",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211587",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211588",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211589",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211590",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",100
"211591",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"211592",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211593",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211594",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"211595",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211596",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211597",2018,"Slieve Carran","burren.ie",1,5,"A",3,"Fence","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211598",2018,"Slieve Carran","burren.ie",1,6,"B",3,"NPK+Fence","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211599",2018,"Slieve Carran","burren.ie",1,6,"B",3,"NPK+Fence","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",50
"211600",2018,"Slieve Carran","burren.ie",1,6,"B",3,"NPK+Fence","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",50
"211601",2018,"Slieve Carran","burren.ie",1,6,"B",3,"NPK+Fence","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",15
"211602",2018,"Slieve Carran","burren.ie",1,6,"B",3,"NPK+Fence","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",100
"211603",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211604",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211605",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",65
"211606",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211607",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",25
"211608",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211609",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"211610",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"211611",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211612",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",25
"211613",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211614",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",75
"211615",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211616",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211617",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211618",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211619",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Rosaceae","ROSA SPINOSISSIMA",1,"NAT","SHRUB","PERENNIAL","WOODY","NULL","NULL",1
"211620",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211621",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"211622",2018,"Slieve Carran","burren.ie",1,7,"C",3,"P","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211623",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211624",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211625",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",5
"211626",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"211627",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211628",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",80
"211629",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211630",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211631",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211632",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211633",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211634",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211635",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211636",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",95
"211637",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"211638",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Poaceae","POA PRATENSIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211639",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211640",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211641",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Rosaceae","ROSA SPINOSISSIMA",1,"NAT","SHRUB","PERENNIAL","WOODY","NULL","NULL",5
"211642",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"211643",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211644",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"211645",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211646",2018,"Slieve Carran","burren.ie",1,8,"C",3,"N","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"211647",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211648",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211649",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211650",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Cyperaceae","CAREX CARYOPHYLLEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"211651",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",30
"211652",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Cyperaceae","CAREX PULICARIS",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"211653",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"211654",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211655",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","CYNODON SP.",1,"NAT","GRASS","PERENNIAL","GRASS","NULL","NULL",3
"211656",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211657",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Orchidaceae","DACTYLORHIZA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"211658",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"211659",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211660",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"211661",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211662",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211663",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"211664",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",85
"211665",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"211666",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",7
"211667",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211668",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Rosaceae","ROSA SPINOSISSIMA",1,"NAT","SHRUB","PERENNIAL","WOODY","NULL","NULL",3
"211669",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",2
"211670",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Fabaceae","TRIFOLIUM MEDIUM",1,"NAT","HERB","PERENNIAL","LEGUME","NULL","NULL",1
"211671",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",5
"211672",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211673",2018,"Slieve Carran","burren.ie",1,9,"D",3,"K","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211674",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211675",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"211676",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211677",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"211678",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",65
"211679",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211680",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",100
"211681",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211682",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211683",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"211684",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Ranunculaceae","RANUNCULUS REPENS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"211685",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Rosaceae","ROSA SPINOSISSIMA",1,"NAT","SHRUB","PERENNIAL","WOODY","NULL","NULL",2
"211686",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"211687",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"211688",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211689",2018,"Slieve Carran","burren.ie",1,10,"D",3,"NPK","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"211690",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211691",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211692",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211693",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"211694",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",50
"211695",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",10
"211696",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",20
"211697",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211698",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"211699",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"211700",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"211701",2018,"Slieve Carran","burren.ie",2,11,"A",3,"K","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
